TransactionID,Amount,Method,CustomerID,CompanyID,Timestamp,Hash
386,1207,Debit,77,1,2024-12-11 19:33:36.223359,040ac7c0983a187a6c3b9a35c1dd99a9952c4d52820ee8dca47f2606ff603efd
387,4223,Transfer,32,3,2024-12-11 19:33:36.223359,f9f115eda36820c7aabbd99f537c79d2f38df787d9b1488a7ccdcdbbb147031a
388,4398,Transfer,27,2,2024-12-11 19:33:36.223359,b158d948d7317b3aabe4e6d022a2f73176bb64d4caccd5b3560884b30da24209
389,1884,Credit,27,10,2024-12-11 19:33:36.223359,5b2489d0215415a13f2a1f5e51e154c5b5633b9d0e17d49653bbace4dfa4963f
390,4230,Transfer,43,3,2024-12-11 19:33:36.223359,b0d3addd9a2910fb3a16c78c6c6a8352a229602edb55436126bdb6f1aa7f42a4
391,4516,Credit,1,5,2024-12-11 19:33:36.223359,5263a72b3d35b80b2c61968577bfb85caf27fdbac3c530a9ea099abb3e6f5647
392,2026,Credit,17,9,2024-12-11 19:33:36.223359,97ca1700b93a5a052d9224d37cb6738708f0aedeb85b63cb6f9c5f66c2b8b1f0
393,1539,Credit,15,1,2024-12-11 19:33:36.223359,0986bc6334a287a5f2fbe8827ae62a60864d49c498419ca36293fadc1dcce534
394,3411,Debit,46,4,2024-12-11 19:33:36.223359,b03eff352d57745c56b794b6e151943356dcf56532127f8a10c8d105a5b5879d
395,2086,Credit,3,3,2024-12-11 19:33:36.223359,f1aeff433508243ce100958aec473da58fd7962fa905106f5aa837b3bdecc1e5
396,3154,Credit,17,7,2024-12-11 19:33:36.223359,1a0427a57ddeff6dfa00ccc5156bed06ca6887bb9b61117febfe95b07ac7dffc
397,2950,Debit,96,2,2024-12-11 19:33:36.223359,82fce8e7c3f3c53d44213676ed55beba15264f97890c3c3885638e8ce871f33c
398,3102,Transfer,100,6,2024-12-11 19:33:36.223359,7fc37ef7c57a3c1eb316d0310ee91ae24bba02123f4d9f5bcf881ee01d7ee7c3
399,3063,Credit,14,8,2024-12-11 19:33:36.223359,f0023491756be87ef594cfdedcb42e82de856d888802f08edb1a31210515d00f
400,3978,Transfer,79,1,2024-12-11 19:33:36.223359,4d7410bcdd9deee66bb1d8166973d32fb7a784cf42833f5860b7179cbfe28ea9
401,2876,Transfer,67,5,2024-12-11 19:33:36.223359,a5e4f0f7b69c79da144e19fdc2debcd5d0530225d59930e090d49ed643053836
402,2961,Debit,4,1,2024-12-11 19:33:36.223359,916502061758fe4bd75779aa4e223d3dc9f97612bd7525aa992fa75b087df1bb
403,3008,Transfer,55,2,2024-12-11 19:33:36.223359,606b8e4fb3da77c1f36eee4a35127bef744eed55a43567b256e21a05835db8de
404,4683,Credit,57,2,2024-12-11 19:33:36.223359,f07f31eb4b3abc66f6e71574caa0d6bfb0bf36646fee439cdaaaaf5509180dac
405,1607,Credit,42,10,2024-12-11 19:33:36.223359,78eb7ff13c5303bdb2790deb7ce4b3aacef2bf3258e6d8060da246d0affbcbea
406,3557,Transfer,17,5,2024-12-11 19:33:36.223359,5e07a1b37a0ff112e092575afeec73d04a1b1dd6e31b43fc827dbb483c0b1400
407,3916,Debit,75,9,2024-12-11 19:33:36.223359,c34dcc055be1f6e9d3ef526a14db234eb23fea36da33bd7c29603acdf8193343
408,3173,Debit,49,10,2024-12-11 19:33:36.223359,b654a86532266ef0eb4496c09e37045f387992943f9b5e9e5a2482d9378e755e
409,3479,Debit,59,9,2024-12-11 19:33:36.223359,8753a7bc573551c88b5b56a6f843b981af93eecc0b395d302d271a8a7ffa5f7f
410,4493,Transfer,13,2,2024-12-11 19:33:36.223359,1c2582c754854393f29832af74fee1a333d47e79a729d1c9d90c02e422fdccab
411,3952,Credit,84,9,2024-12-11 19:33:36.223359,5fb9f991bcde3bf0a97fb32d4cf232fe4b324d24fc6fb650e30380aca48209a1
412,4637,Credit,56,8,2024-12-11 19:33:36.223359,39e474cce9589ea1481a475408152702d4e232753b8ed224ad824a46f855b1e5
413,4389,Debit,53,6,2024-12-11 19:33:36.223359,c6c6b4379640280f9ef46e5d4c1797cb01b837f770f23d9560ee688fb72beaa8
414,3988,Credit,52,7,2024-12-11 19:33:36.223359,2e18310bbabc83f44f65fe83dd90f35e00ce9d70c84c7e74baf309ae6ccd22db
415,2280,Transfer,41,7,2024-12-11 19:33:36.223359,8da35048ce541cf56a530529cd48f713571cfcd99e53bc7ad479be4568029e31
416,4905,Credit,33,6,2024-12-11 19:33:36.223359,82da1d45cc9ae4d852bfe8b050d3f926c1bac0971ea93bf6ae4c02a955a157b3
417,1274,Credit,88,8,2024-12-11 19:33:36.223359,ec0184861996e9ee86d4c4d12efa217d1ab2e938168dd740b8de1ff965effa74
418,2768,Credit,11,2,2024-12-11 19:33:36.223359,0cc6159aab0c0e6093bfd689ff43006d4a1f4dcc65f5efd341c2473031794422
419,4325,Credit,96,6,2024-12-11 19:33:36.223359,b893415ee5622ae8b6a6ef0d11bbe4fbaa474bba3a58ce8310666350fe7050b3
420,3402,Transfer,72,1,2024-12-11 19:33:36.223359,94e96faf15c29897efc71cf4db5f3d6a50ebc4fdf05119bf40c3c6468474dc49
421,3744,Credit,72,6,2024-12-11 19:33:36.223359,1ecb10851d8010a8fec312621434a3d67974a8690e0272c4a2c9a9508de7f655
422,4578,Transfer,53,6,2024-12-11 19:33:36.223359,3ef15ce67aab70ef3fa6429ddecfbddd3806f2cc94a55fb29446333e5e5504ae
423,4555,Transfer,97,7,2024-12-11 19:33:36.223359,c722ede96f4957cc5f8d454a3d52fd678a9c6f9b4d4929bca2cf6dea1525cbf7
424,3459,Debit,7,5,2024-12-11 19:33:36.223359,40404fcdc2b51b9e9bea09131683a7285c111db0a9fd558aa084e1ebf244b33a
425,3367,Transfer,46,2,2024-12-11 19:33:36.223359,510980d9469aa3d8e0811629490dd83931cd8aaa189d5ad4d07cbd4a84bbe392
426,3689,Debit,28,3,2024-12-11 19:33:36.223359,5f849784b9126e4ae084a5ff0c34c2bf05587e2558cab71969a9eab86fb6c7a2
427,2434,Transfer,29,2,2024-12-11 19:33:36.223359,7ae92179eebca3ad9200a28f29a21d9d1c6e169e3d39ddb3b9ec360edb1ce868
428,4123,Debit,48,2,2024-12-11 19:33:36.223359,655df436be0b0f1665e04590743e8226c54648f4faec678ae4a5ed8149ea2c6d
429,4306,Debit,74,4,2024-12-11 19:33:36.223359,eed00b48e53497d6e9f3ade3d7e2af1e6c8b1aeb771a5f8f5a4f93746cae608a
430,3513,Transfer,72,10,2024-12-11 19:33:36.223359,7d1b06997853ea018b0d6c28fcdcf4a8376d3a6802c51a04da01c2125a16c92b
431,1107,Transfer,83,9,2024-12-11 19:33:36.223359,c66e20bc4e597886438c5c633a2982123b9330c6f082c1c79b2c7bd26128b5f4
432,1118,Credit,85,5,2024-12-11 19:33:36.223359,5e807fba2831d5b4af7937da5e0aa10b6a0dfb1b722410d2b30f77deeb06db93
433,4774,Debit,35,5,2024-12-11 19:33:36.223359,d83e70a22a13bc3ee25ca3e291cdd37e324b57a308acc565f4269407b43ac218
434,1743,Credit,45,1,2024-12-11 19:33:36.223359,797e5b8c4e4d00fa393b624ea7c04dcffc02d84edd0d1577e6a827c72b782dcf
435,1285,Credit,73,7,2024-12-11 19:33:36.223359,3a0ccd2647af281d011aa54eb66221afe06ebc094f07080849d1c15ee58c1403
436,1375,Transfer,95,1,2024-12-11 19:33:36.223359,a95ea1773440f32a938c0fcdf85b9e3f6050355b2fee8290d989ef797990fbcd
437,2540,Debit,68,4,2024-12-11 19:33:36.223359,1a0505036154e21afb985876db0da60676cd670a7db189ba8da9fb5f25fb7d02
438,1644,Debit,59,6,2024-12-11 19:33:36.223359,4dc433a892f50657d59443af6ffab21df944e2fb6c1025e08e8fd951e2511b08
439,4181,Transfer,40,6,2024-12-11 19:33:36.223359,50c6b13eea2cb22c21a80c4fb7522512dad9c7e5ffedf5c2ddf7952e9dc3df5d
440,4618,Credit,77,2,2024-12-11 19:33:36.223359,903fc6af35279c2cbe762c685763a380e254106090c0add7f298bb85f80906b1
441,4090,Transfer,20,3,2024-12-11 19:33:36.223359,9c1386de6fadb3420d1a3b8970a0b7679600317419154005dfa967ac7d2a65b0
442,2114,Debit,7,2,2024-12-11 19:33:36.223359,bed70be7d6b19ff2c00e31be126aa788a5fc478764d3b80b0af022c11075ccf5
443,2989,Transfer,85,7,2024-12-11 19:33:36.223359,ef71cb840601094e8834468abf32e558be102adc2813bf9e865889dcfbb30ad5
444,2118,Credit,57,7,2024-12-11 19:33:36.223359,bf675b08b281161a051345282250fef7e52ffd5e46216ba54882ef3b300c5e28
445,1466,Debit,97,9,2024-12-11 19:33:36.223359,d6228b05cb74d0480d1a301fe9e4e6f31fa3f2fcaf1839a9c2848c2e9c5df0e0
446,2160,Transfer,56,2,2024-12-11 19:33:36.223359,93ed95ecc9d8eb19b2f520df574a5fabecbc8a0b4c4c04356bbb1eded53b4574
447,2993,Transfer,87,10,2024-12-11 19:33:36.223359,63c26113ee113c217006111d71c88b5cc2ac9b9012e3f7dbdf4888efa639678a
448,1186,Credit,86,5,2024-12-11 19:33:36.223359,69c9f90115053166324888661e29f30b30fc511bca6c80717cf56e7b2eaf70a2
449,1224,Credit,51,10,2024-12-11 19:33:36.223359,4db8da88c5076f2ea2505d6f52062d85516d6d7b8ef316246c9adc2fc07144a3
450,4872,Credit,27,5,2024-12-11 19:33:36.223359,c38f79f2480ce844a11a30f3591814148cdabb16b69730450c3b9cf074bd9348
451,4130,Debit,99,3,2024-12-11 19:33:36.223359,10ade102f0f91df5c25ba0d750d3d52688105f514a229089862246b516163b61
452,1491,Credit,38,6,2024-12-11 19:33:36.223359,0577d55a3df569c118ca0474b37731bec446a7aa72c83050385c662bccdd5527
453,1719,Credit,64,7,2024-12-11 19:33:36.223359,217ed525b59311257d487f52c21ff2aa62511376f5b11bde9a008c923b668a9c
454,3882,Credit,49,9,2024-12-11 19:33:36.223359,ef8a9f39b6896e6a650fe1184a5311a9a8c83ef946b8cdb796897205b6719a43
455,4413,Transfer,65,9,2024-12-11 19:33:36.223359,e324e851c599927c6bc5c50c38f94d20b79acb3787ea6d03f4f944d582bb4932
456,2626,Transfer,46,2,2024-12-11 19:33:36.223359,4d4dd6e7ecda631a56ba8562259e6b077f86c3557796f8ee8707e91f4e508462
457,1076,Debit,6,7,2024-12-11 19:33:36.223359,0aa7b9176d11a091c0c8fc3218ccabbeeabc127ebd82e6521f995dfda176ffd7
458,3358,Debit,10,6,2024-12-11 19:33:36.223359,44b7fa67e4fbd4938cf4c2c3055fe7bbd52c1a43365d13b24a6ed3f4aef66363
459,3906,Transfer,74,7,2024-12-11 19:33:36.223359,80a0069f8a3687e03912c44e135b861139444f398ff98db15fe9cbeaf64e573c
460,1471,Debit,54,5,2024-12-11 19:33:36.223359,0736f9e4f30ef46feac3dc558fa45698f0f189a619ab4e99a004c9a2ea1a8a7e
461,1703,Transfer,3,6,2024-12-11 19:33:36.223359,98104673624944f00f95430a023d67e8373c53479d9eacc687dfc2585adf4ae7
462,1360,Debit,59,6,2024-12-11 19:33:36.223359,073e5c92672dec30116303d7549d2fe412a356bfafb04dd9eb3a77e2ce39f54c
463,2784,Transfer,14,4,2024-12-11 19:33:36.223359,59e71f954b76c93911df410675f48b4191026aaaec4974a0e6993d7354381409
464,1322,Debit,52,9,2024-12-11 19:33:36.223359,7d3c84aae9ce0e4e98572f69038c57d99a984e4385cc4a5e7ba4ce013416a80d
465,1907,Debit,40,6,2024-12-11 19:33:36.223359,3cae045c487a434b823a9fb644ef9de94d4a003a8d44e452734b575eaceb13aa
466,1312,Transfer,100,3,2024-12-11 19:33:36.223359,43b6f1c71b23a7f6c5b766e7d17969c1e44dc726fa3a1858ce4555cad36238c7
467,3173,Transfer,82,2,2024-12-11 19:33:36.223359,a9c5a28524c882ec97cf2f76d8ca0b5a176190028f6ea7cbd4a49794ef81e0fc
468,2438,Transfer,25,6,2024-12-11 19:33:36.223359,03ee6d5b843704bc650492abded284db2255e4348466b492250896575eb4a8ab
469,1967,Credit,83,3,2024-12-11 19:33:36.223359,13b27af32fa644afe554a1653915144d00fffaa2b68af7fa306c2c4dffe2f7ea
470,1808,Credit,19,5,2024-12-11 19:33:36.223359,cc7f6003725fa49961937553c1a618f893e6f052eeb3e68d8f8fab06c95a0938
471,4113,Transfer,78,3,2024-12-11 19:33:36.223359,7869e5a0112a0d55ce982093d9c3b8ffd7980ba4fe8675278f391b82dcd9b24f
472,4896,Transfer,10,3,2024-12-11 19:33:36.223359,8e6ee7229d1d0051e3f0725f87fb6ed3046320196565fa88011a757c0daa764a
473,4090,Transfer,64,8,2024-12-11 19:33:36.223359,117b3f5d712bf0c9399bd2802662571e8a28644fd8c7269d7b1b05477c16b38b
474,2838,Transfer,98,10,2024-12-11 19:33:36.223359,67840b7b1069797ba758aefea82fb134bdf365574dd6f0a92da6122a3b7d8bf2
475,2323,Transfer,73,10,2024-12-11 19:33:36.223359,79a03be95d5ff5089c28e364b3320ef7bec7f5ba208724a92e2d1489e25c7e6d
476,2801,Credit,41,3,2024-12-11 19:33:36.223359,10ea7590c30ee310e7fe9e4bddc5acb53e02e207e5cc232beb99c2d1052f6bd9
477,3586,Debit,61,8,2024-12-11 19:33:36.223359,497f0bc50336b2343573caea1c1cbe1003bc133eddf5748f338a45dfda8bf1ef
478,1230,Debit,36,10,2024-12-11 19:33:36.223359,7736299eae45bd36b6afa85e6d3afccafcf8a37e8419179b9b3786111f7a2624
479,2271,Debit,65,2,2024-12-11 19:33:36.223359,a1b7dcbdf26c4a1d7db37df0bc7cd6250ee632b9e5f5c1ebb49097f6fd44ea7b
480,1233,Debit,58,1,2024-12-11 19:33:36.223359,20c222ebf0a309ef6b678844a61cb7f8cb3d66740f75f4095dcaed7458cbb417
481,3640,Credit,37,2,2024-12-11 19:33:36.223359,aa9bb1f9bacc3d704c9198dbd4de0de5c7a6bf1612bb7139b2f77c2277f8816b
482,3076,Debit,79,10,2024-12-11 19:33:36.223359,7e3dfbfbe29da7657d29ef6282ad99a211b4d16ad1795b27c9fc7a107bab739c
483,3270,Transfer,60,10,2024-12-11 19:33:36.223359,24891edc8092ab21d54faa4b5567b8107489a2c85a0b937f613d613c53fd0cf9
484,4723,Transfer,6,8,2024-12-11 19:33:36.223359,2a7981ff94b16e25c07af4b8e5d071b787a68f46503a3a67e9091a6138f27d92
485,2316,Transfer,84,4,2024-12-11 19:33:36.223359,7b2ee18788c306aa61d85cfeecb5fb08291aada2c32e94fdf217d49c7baf4217
486,1617,Credit,61,9,2024-12-11 19:33:36.223359,52f1555f0214f85125faef67f60c0fa9f2d22c053f8358d8f719eae88d495837
487,4321,Debit,58,2,2024-12-11 19:33:36.223359,6c5ef4eb8cc9ae69dd7461bd4f86e7c908dd8eb68cc79c517fef8ebde2b2806d
488,3066,Transfer,92,2,2024-12-11 19:33:36.223359,d6f05fefe83a7c37dc18e77a063680096d18ebc3d2ed0bfae6618df0a7d6be6e
489,2014,Transfer,23,1,2024-12-11 19:33:36.223359,8dcffc4a3fcc3f554309c18ba3649bf8b49d34e900f8929b820e86a73934f7b4
490,3146,Transfer,57,8,2024-12-11 19:33:36.223359,cd84cf5dddf73a3b4a1edc2e87297c214fe574a37b9a566609f9576358bcc581
491,2490,Debit,79,3,2024-12-11 19:33:36.223359,5e689cca6bab9dd282c56c2fb8a62dd524cdb8b160c5a13b5f98892df63a9486
492,2674,Debit,37,7,2024-12-11 19:33:36.223359,c31a05a7a89a33aa01417e31fe1caddb8a7b5759c25928fba0f5bdee23e4562c
493,1214,Transfer,87,10,2024-12-11 19:33:36.223359,f22b62d0e4bc2c1751865765e53920de2019c3c7926328eaee8211d65f7cca00
494,1269,Debit,83,6,2024-12-11 19:33:36.223359,fd6e87745b068435337261d1f3cec4c58a6f6e18f0251cbea290afd118c9a19f
495,3778,Debit,13,9,2024-12-11 19:33:36.223359,e81e853801168aa006d2cb065fc3215d612d6648280656e26aee103bfbb5e35c
496,3964,Transfer,37,5,2024-12-11 19:33:36.223359,c7cc865edcfd708cdef7e189fe4f11e6bb1393e32990cd3a33339eab20e7c90b
497,2365,Credit,78,3,2024-12-11 19:33:36.223359,29090d9f484a92fbc81086bbd5124dd44264c64afac2daeaa09c1a25a1029002
498,4754,Debit,75,3,2024-12-11 19:33:36.223359,aa2707be730f98d90a0451863bdc7121dc68ba3eb032734c07741da8378641fc
499,1528,Transfer,40,7,2024-12-11 19:33:36.223359,d78e6f5b741910873b28192bb66648dd4b49940b05f4a5887073273334d46382
500,2268,Transfer,91,2,2024-12-11 19:33:36.223359,a47e1abb42bcb335c00d6241b866e2a640d0d5c1ca1757757eb0f2a9ba18b69e
501,4330,Credit,49,6,2024-12-11 19:33:36.223359,01ae65cf6abd796da12d448737e0c6aae5d74a9e06b17858e120ba4dadc98196
502,1382,Transfer,86,9,2024-12-11 19:33:36.223359,475ca807be4514fcb208912272bf62797f30c52e0375e3c3c79f42b6aae0e7cb
503,3082,Debit,86,7,2024-12-11 19:33:36.223359,3024d41aa5bc9aa87c83612ae82cccd20cc880eb3b73d3a2e7be87b1db17ba38
504,2265,Credit,3,6,2024-12-11 19:33:36.223359,011b24209d858202e86948ab73a0769cd3a689b33d7217d5de1e4f868fa40c12
505,4881,Debit,28,6,2024-12-11 19:33:36.223359,9c216d1cb0693f70668bb49f6e50f0ae7a892324b985f8a8c01d5a472f5a74a3
506,1563,Credit,25,4,2024-12-11 19:33:36.223359,0255aecf2ada25a89eb955b2aa6b0b84a0e2b1d8c0f40221505143a5cdc784db
507,4458,Credit,10,5,2024-12-11 19:33:36.223359,3072a2ce04959e587c35826de0bdaf148d7dfcbbb37f2bbaea3c4bfc215dfc5a
508,4420,Transfer,65,9,2024-12-11 19:33:36.223359,98fd25ee525b4234adfd5e43e12c141747a88c11be5903270da90cb6aa7017a2
509,3711,Debit,68,1,2024-12-11 19:33:36.223359,45cdf5b967174dba3f475e60ece0e3989b8dbc84d8dcad640e395be44f7a0024
510,1536,Transfer,99,10,2024-12-11 19:33:36.223359,e965ce0e0e17cc03bb6feb4caa465721062c904c04e9662f36839176697f1fdb
511,1664,Credit,49,3,2024-12-11 19:33:36.223359,06fc6cc76e0bb2a1c5cfb0b41a7c2274e35bcd9e0ea1e5f67b9af23e693a197d
512,4313,Credit,89,10,2024-12-11 19:33:36.223359,5e3ffdb4705225c6d1084ce8740172e214cf6ece09a51950dd627b90e45ededc
513,1178,Debit,93,8,2024-12-11 19:33:36.223359,4c72cc6f10959d5dc5757296839aa7303a393c433efad2b7d483745bb1506b45
514,4971,Debit,47,4,2024-12-11 19:33:36.223359,3968a4bb91f046ea5d54b624c2f0dd846015b34db000e2f6adae6ed98f57d8ca
515,4081,Transfer,79,5,2024-12-11 19:33:36.223359,cd0afa3f5fc4f349660ce7d99c843fb4ca0560e25c52739fbbb64817022db9f2
516,3187,Credit,58,4,2024-12-11 19:33:36.223359,33ac9b2d111b6384c365cea570b5812e5748cf010d5544040f2c51d64684b0a4
517,4702,Credit,40,8,2024-12-11 19:33:36.223359,5a4bb6ff7bdf0e168999ae510fad90c6d6253885fcc2ca5f40919a081a41a162
518,2804,Debit,48,10,2024-12-11 19:33:36.223359,55df90b782a04d34897225d7a44cf342937eb7b1216657340e01643e0e87408c
519,4187,Debit,99,5,2024-12-11 19:33:36.223359,ddcc8a917c1eaca1476d7ed3a49ffaaf092c664e796d817dd6051f9842a3a793
520,2714,Credit,65,9,2024-12-11 19:33:36.223359,0907a513ba92d19024e69e5568f8fe213955ed990afee3f31f2cfe53e7edcee2
521,1566,Debit,26,10,2024-12-11 19:33:36.223359,d3999f22150f07121e0284dd269b2a77ea0df653560648a68b809403b59a64f4
522,4580,Debit,7,8,2024-12-11 19:33:36.223359,f368a4e57a694f4bf7b0060a9d4b9efca67111393c881a929c6cb21ab9d2aeae
523,3913,Transfer,71,2,2024-12-11 19:33:36.223359,3da6db1588eba37438f753e88b77ec69dc7481630ff02d02c09d7cbf10b2777a
524,1343,Credit,16,5,2024-12-11 19:33:36.223359,0cd17bdc2ac82c4dba5fc511a06a72b99b35f01d14a57ae214e7c25f43b4d585
525,4708,Transfer,35,8,2024-12-11 19:33:36.223359,7e2b9fa6d8d236a363cb397bf744a62d11430beafc8c50252484a64a60f8e525
526,1375,Credit,19,7,2024-12-11 19:33:36.223359,054cefbfdc6d0d6359737cf25677772d193f0ab25aef35b869edfaa562c18718
527,4811,Credit,58,6,2024-12-11 19:33:36.223359,788d81e1014a3babc0008aa6b1e1f44e908d203ab57a7b6449669a1f4f996715
528,2623,Transfer,54,1,2024-12-11 19:33:36.223359,cf8af34b60ee7ee628bfc0469abe3ce5da3d567224b6b6c880b6559ad66e4b36
529,2581,Credit,48,4,2024-12-11 19:33:36.223359,3e6eb131ea379267ca21170e38190cbd10976971bcef106da0f91daa16c2a629
530,1115,Debit,48,4,2024-12-11 19:33:36.223359,65e9b69e67d67d8f704e40af4b3e49db7dda34d21d19ef173be48ec0ba719486
531,4241,Credit,13,6,2024-12-11 19:33:36.223359,6a7c985d28a634fb38feb322023267d9ed4603d4f5140cd2043b44f493a86d57
532,2175,Debit,18,1,2024-12-11 19:33:36.223359,71872b8b4e651926338230daa102a0ce041908512dada24ed2714039acbc633a
533,4108,Transfer,90,3,2024-12-11 19:33:36.223359,6bbcac08fdbb0c7d27b8590d946a984e4f9a2f27fe956cdbbbd0c9696f6cd33d
534,3520,Credit,61,8,2024-12-11 19:33:36.223359,696f24bd51462bc6c11224dd60e9b53b79f07af7ba3bd9f3cc215ab9283db476
535,2048,Credit,11,1,2024-12-11 19:33:36.223359,3b289c38b7fb4cd3fd5e8b277ec0807234b184fb20b0b58e3dd66e76636819cb
536,4851,Transfer,20,9,2024-12-11 19:33:36.223359,07cb06d23903ed9997979316da6b86cc235991cbac682da1771b607897c37aba
537,2733,Credit,78,9,2024-12-11 19:33:36.223359,edf4ea3bc207c2d8bdf5766284b552d70f787fde4240b316ea6a4fe78b8906f2
538,1973,Debit,100,5,2024-12-11 19:33:36.223359,77eec63a8015e0c4947742709ca9cbe2bd4436a6148a4488df1f6a6efc07676d
539,1976,Debit,16,1,2024-12-11 19:33:36.223359,eb5ecf2118598d63f547cf57cf302139952c8b3cf1a20c6091133aff6d1a7255
540,2872,Credit,82,10,2024-12-11 19:33:36.223359,e6a859c8a1a436280e2db01067458e4bfd6b8035b94eef5b15867d3b1b2ff25b
541,3444,Transfer,15,8,2024-12-11 19:33:36.223359,f7b208c410679156218089905b596d5ac3ea9f00fa7cf40b637e81efd16e777a
542,3355,Credit,3,9,2024-12-11 19:33:36.223359,3d0fd7178a27d13f00c0e48ddd1cbf745d03526f82263b39a5d3d25ef3a86c68
543,2193,Debit,92,3,2024-12-11 19:33:36.223359,ea5122daea3da02bc5c432bccdc8aeb6decc1d059c55e4ccf946e44756fefda7
544,2445,Credit,1,10,2024-12-11 19:33:36.223359,02552e32da5f731d3852c42a3dfaf4da482d3f763a42cf445fc6ab4aacb29af3
545,1767,Transfer,74,7,2024-12-11 19:33:36.223359,9fc85726b9936679c14ccacacc85fcf095302d4e5449d671f64aed644e1f048a
546,3144,Debit,86,2,2024-12-11 19:33:36.223359,932a77442b083bf5cf0988ffe59e3d7395080af6647b635cdb53f4e18f59050e
547,3228,Transfer,9,9,2024-12-11 19:33:36.223359,fc0ecad3c77113e55cdd26b8127471240c9fad8a9c2a3cce91eeb71c9a9ed8e9
548,1083,Debit,65,9,2024-12-11 19:33:36.223359,865e8af36bebddab6b5bcd88a3dbf34e1e51212e9634e5e0b3b523626b59cf1f
549,3603,Debit,61,1,2024-12-11 19:33:36.223359,b3e849cb0ec9928cc04e67149a8114f83d7882cf04d26ee493465761d2b3190d
550,4061,Credit,48,5,2024-12-11 19:33:36.223359,e05eba5c184a4ea64c6d0147b05021cac07362158c3a188908a29c1744bf0392
551,2412,Credit,46,2,2024-12-11 19:33:36.223359,e7422d5713ad9df3347dd42b6410437cda80375b195d1c3f5e78eb612a18f18e
552,4160,Transfer,94,2,2024-12-11 19:33:36.223359,ceaf354601b055122cf6877123a00f3162e1f52d2334d8978df07b0d7b57c332
553,1546,Credit,95,6,2024-12-11 19:33:36.223359,c149917a5c7b49fbce3ab538d6c525024bb06a0d1f0e087def9696a9a0e166a2
554,2386,Transfer,46,9,2024-12-11 19:33:36.223359,7dc217bc5357ad0c93c6d29bb679fa7206c0d2ebed9a03dea97ab90ec6c459e5
555,3848,Debit,23,8,2024-12-11 19:33:36.223359,f73c3c4ef747139660993588f512adb7d2cd5cc3e299df6eebc41541cdcca797
556,4323,Credit,81,3,2024-12-11 19:33:36.223359,b31f2657858e9db0b371451fac77d329d7cffa6290c4346f276a0b312bb38a4d
557,1151,Debit,9,8,2024-12-11 19:33:36.223359,81c226d212ebbf66a3f74d514f33443efef3f054e4dd45059fe08dbc3bbbd410
558,4240,Credit,26,1,2024-12-11 19:33:36.223359,a1ccc876b17bab9d2bb94a83e1dea9d73b1cc1c211644d57e03ee5355f5b0dd3
559,4823,Debit,6,6,2024-12-11 19:33:36.223359,cbc3bc993dd57dc52d76b33a540e47ef91c45ad60c4cef39db6af2b26a2c902b
560,4339,Transfer,66,7,2024-12-11 19:33:36.223359,dd4ecc8d5406d3bc4ab0ef7b6f4d611995db7e78bc948604437da30889b5da2b
561,1149,Transfer,61,5,2024-12-11 19:33:36.223359,60936eae4809833e5ec9cf411c0775b3ef36444efa259d97a51d6a7264d06511
562,2462,Credit,25,5,2024-12-11 19:33:36.223359,4c270a90d71c110d64e9a36153c5eb85345edf803896a1438e938f1c19cc1ea2
563,2119,Credit,84,6,2024-12-11 19:33:36.223359,135bae70ec48919ea0e27d47b5e8b768e82762884adc12210b5eacf90625883b
564,4643,Debit,48,7,2024-12-11 19:33:36.223359,f8191c8e62c0c1879c7205e342acffd24cfb20fbfb1242a352a0bff9f50326e6
565,4664,Debit,96,8,2024-12-11 19:33:36.223359,02e0a926643bab8e2a1fffecb27e49645472fe5e5c6de3bdb4d4cb692b16c950
566,3032,Transfer,44,3,2024-12-11 19:33:36.223359,ee65e05aafe4cc8c2efadf8caeb6127a661ec5a762df08b2179a177572f5524b
567,4785,Transfer,64,6,2024-12-11 19:33:36.223359,167bd3c3588255864c4dac7eea467b731458f5a81cf87cf0d291894ca306a1c6
568,3978,Debit,35,2,2024-12-11 19:33:36.223359,6ce23d100b084583507ec3a0703d8dfe1520463d5a39016130ffb4d6d4ce883e
569,3467,Credit,11,7,2024-12-11 19:33:36.223359,685faddde0666175247bb6a606af1c7f9f171a1f5e406f131a11afb310262ba5
570,2315,Credit,70,5,2024-12-11 19:33:36.223359,382d0cd6e2ea7399c8bd8eb93e7074a50476a8570f3964930328499c025860db
571,3707,Debit,11,6,2024-12-11 19:33:36.223359,ac1e3fc2a23118df42fa64196a2d70a168dd084da0840ffc2ea5632c4d46c064
572,3468,Transfer,40,8,2024-12-11 19:33:36.223359,def0744b371cd081b22e7690c74e28905d66b538ba26699d75df284bf7d8030e
573,3825,Debit,55,3,2024-12-11 19:33:36.223359,8d45df7a9c10a056f150168f34e22ce50996831f67bad11b25fb18e45f6f54a4
574,1173,Transfer,45,8,2024-12-11 19:33:36.223359,a0ebfc94bfe275e1b9ce847a50fdeef0395afe7a902e85c0fc111ac6e86a8df9
575,2781,Debit,46,10,2024-12-11 19:33:36.223359,8f95f0f909deca75127522714b890b25db0e3aea3d0402d1dc3130a99630a9b8
576,1307,Transfer,82,1,2024-12-11 19:33:36.223359,c7b4e9f6adf26a29146144acf7e8cfe620f861ccfe4723a464291b219c745857
577,2488,Transfer,82,7,2024-12-11 19:33:36.223359,b30e6369b7ff1f67682742d216924debd8b312134950b6ecdb4e255e013d8e22
